t,Mercury_x,Mercury_y,Venus_x,Venus_y,Earth_x,Earth_y,Mars_x,Mars_y,Jupiter_x,Jupiter_y,Saturn_x,Saturn_y,Uranus_x,Uranus_y,Neptune_x,Neptune_y
1283,-49.1795,-30.5826,-26.2757,-104.905,-149.225,-11.9719,154.559,-166.95,-220.767,746.65,1053.99,970.83,2772.4,745.067,4454.61,600.538
1284,-46.8699,-34.0123,-23.3286,-105.597,-148.996,-14.5332,156.085,-165.524,-221.848,746.329,1053.43,971.442,2772.24,745.635,4454.55,601.004
1285,-44.3214,-37.2684,-20.3632,-106.206,-148.722,-17.0901,157.598,-164.084,-222.928,746.007,1052.86,972.053,2772.09,746.202,4454.49,601.469
1286,-41.5468,-40.3346,-17.3818,-106.732,-148.404,-19.642,159.097,-162.631,-224.008,745.682,1052.3,972.663,2771.94,746.769,4454.43,601.934
1287,-38.5603,-43.1949,-14.3869,-107.174,-148.043,-22.188,160.583,-161.164,-225.088,745.357,1051.73,973.274,2771.78,747.337,4454.36,602.399
1288,-35.3771,-45.835,-11.3806,-107.533,-147.638,-24.7276,162.055,-159.683,-226.167,745.03,1051.16,973.884,2771.63,747.904,4454.3,602.865
1289,-32.0134,-48.2412,-8.36548,-107.807,-147.189,-27.2598,163.514,-158.189,-227.246,744.701,1050.6,974.494,2771.48,748.471,4454.24,603.33
1290,-28.4863,-50.4012,-5.34377,-107.996,-146.697,-29.784,164.959,-156.682,-228.324,744.371,1050.03,975.103,2771.32,749.038,4454.17,603.795
1291,-24.8139,-52.304,-2.31788,-108.101,-146.162,-32.2993,166.39,-155.161,-229.402,744.039,1049.46,975.712,2771.17,749.605,4454.11,604.26
1292,-21.0148,-53.9399,0.709838,-108.122,-145.583,-34.8051,167.807,-153.628,-230.479,743.705,1048.9,976.321,2771.02,750.172,4454.05,604.726
1293,-17.1085,-55.3004,3.73699,-108.057,-144.961,-37.3007,169.21,-152.081,-231.556,743.37,1048.33,976.93,2770.86,750.739,4453.98,605.191
1294,-13.1148,-56.3785,6.76122,-107.908,-144.297,-39.7852,170.599,-150.522,-232.632,743.034,1047.76,977.538,2770.71,751.306,4453.92,605.656
1295,-9.05413,-57.1688,9.78015,-107.674,-143.589,-42.258,171.974,-148.95,-233.708,742.696,1047.19,978.146,2770.55,751.873,4453.86,606.121
1296,-4.94722,-57.6671,12.7914,-107.356,-142.84,-44.7183,173.334,-147.365,-234.783,742.356,1046.62,978.753,2770.4,752.44,4453.79,606.586
1297,-0.815052,-57.8709,15.7926,-106.954,-142.048,-47.1653,174.679,-145.768,-235.858,742.015,1046.05,979.36,2770.25,753.007,4453.73,607.052
1298,3.32128,-57.7791,18.7815,-106.467,-141.214,-49.5985,176.01,-144.159,-236.933,741.672,1045.48,979.967,2770.09,753.574,4453.67,607.517
1299,7.44065,-57.3921,21.7556,-105.898,-140.339,-52.0169,177.326,-142.538,-238.006,741.327,1044.91,980.573,2769.94,754.141,4453.6,607.982
1300,11.522,-56.7118,24.7127,-105.245,-139.422,-54.42,178.626,-140.905,-239.08,740.982,1044.34,981.18,2769.78,754.708,4453.54,608.447
1301,15.5445,-55.7418,27.6504,-104.51,-138.464,-56.807,179.912,-139.259,-240.153,740.634,1043.77,981.785,2769.63,755.274,4453.48,608.912
1302,19.4875,-54.487,30.5664,-103.693,-137.465,-59.1773,181.183,-137.602,-241.225,740.285,1043.2,982.391,2769.47,755.841,4453.41,609.377
1303,23.331,-52.9537,33.4584,-102.794,-136.425,-61.53,182.439,-135.934,-242.297,739.934,1042.63,982.996,2769.32,756.408,4453.35,609.842
1304,27.0552,-51.1497,36.3242,-101.815,-135.345,-63.8646,183.679,-134.254,-243.368,739.582,1042.06,983.601,2769.16,756.975,4453.28,610.308
1305,30.6411,-49.0843,39.1616,-100.756,-134.225,-66.1802,184.904,-132.563,-244.439,739.229,1041.48,984.205,2769.01,757.541,4453.22,610.773
1306,34.0704,-46.768,41.9682,-99.6184,-133.065,-68.4763,186.113,-130.861,-245.509,738.873,1040.91,984.81,2768.85,758.108,4453.16,611.238
1307,37.3255,-44.2126,44.7419,-98.4024,-131.866,-70.7522,187.307,-129.147,-246.579,738.517,1040.34,985.413,2768.7,758.674,4453.09,611.703
1308,40.3898,-41.4312,47.4805,-97.1091,-130.628,-73.0072,188.484,-127.423,-247.648,738.158,1039.77,986.017,2768.54,759.241,4453.03,612.168
1309,43.2476,-38.438,50.1818,-95.7397,-129.352,-75.2405,189.646,-125.688,-248.717,737.798,1039.19,986.62,2768.38,759.808,4452.96,612.633
1310,45.8843,-35.2483,52.8438,-94.2952,-128.037,-77.4516,190.792,-123.943,-249.785,737.437,1038.62,987.223,2768.23,760.374,4452.9,613.098
1311,48.2865,-31.8783,55.4644,-92.7768,-126.684,-79.6399,191.922,-122.187,-250.853,737.074,1038.04,987.825,2768.07,760.94,4452.84,613.563
1312,50.4418,-28.3454,58.0414,-91.1855,-125.294,-81.8045,193.036,-120.42,-251.92,736.71,1037.47,988.428,2767.92,761.507,4452.77,614.028
1313,52.3392,-24.6676,60.5729,-89.5227,-123.867,-83.945,194.133,-118.644,-252.987,736.343,1036.89,989.029,2767.76,762.073,4452.71,614.494
1314,53.969,-20.8637,63.0569,-87.7897,-122.403,-86.0607,195.215,-116.858,-254.053,735.976,1036.32,989.631,2767.6,762.64,4452.64,614.959
1315,55.323,-16.9531,65.4914,-85.9879,-120.903,-88.1509,196.279,-115.062,-255.118,735.607,1035.74,990.232,2767.45,763.206,4452.58,615.424
1316,56.3941,-12.9559,67.8746,-84.1185,-119.367,-90.215,197.328,-113.256,-256.183,735.236,1035.17,990.833,2767.29,763.772,4452.51,615.889
1317,57.177,-8.89242,70.2045,-82.1832,-117.796,-92.2524,198.359,-111.44,-257.248,734.864,1034.59,991.433,2767.13,764.339,4452.45,616.354
1318,57.6676,-4.78349,72.4793,-80.1834,-116.19,-94.2626,199.374,-109.616,-258.312,734.49,1034.01,992.034,2766.98,764.905,4452.38,616.819
1319,57.8635,-0.650121,74.6972,-78.1207,-114.55,-96.2449,200.373,-107.782,-259.375,734.115,1033.44,992.633,2766.82,765.471,4452.32,617.284
1320,57.7637,3.48657,76.8566,-75.9967,-112.875,-98.1987,201.354,-105.939,-260.438,733.738,1032.86,993.233,2766.66,766.037,4452.26,617.749
1321,57.3687,7.60545,78.9556,-73.8131,-111.168,-100.123,202.318,-104.087,-261.5,733.359,1032.28,993.832,2766.51,766.603,4452.19,618.214
1322,56.6805,11.6855,80.9927,-71.5715,-109.427,-102.019,203.266,-102.226,-262.562,732.979,1031.7,994.431,2766.35,767.169,4452.13,618.679
1323,55.7028,15.7058,82.9663,-69.2738,-107.655,-103.884,204.196,-100.357,-263.623,732.598,1031.12,995.029,2766.19,767.736,4452.06,619.144
1324,54.4405,19.6459,84.8748,-66.9218,-105.85,-105.718,205.109,-98.4789,-264.684,732.215,1030.55,995.628,2766.03,768.302,4452,619.609
1325,52.9001,23.4856,86.7166,-64.5172,-104.014,-107.521,206.005,-96.5929,-265.744,731.83,1029.97,996.225,2765.88,768.868,4451.93,620.074
1326,51.0895,27.2054,88.4905,-62.0621,-102.147,-109.292,206.884,-94.6987,-266.804,731.444,1029.39,996.823,2765.72,769.434,4451.87,620.539
1327,49.018,30.7863,90.1949,-59.5582,-100.25,-111.03,207.745,-92.7966,-267.863,731.056,1028.81,997.42,2765.56,770,4451.8,621.004
1328,46.6963,34.2099,91.8285,-57.0076,-98.3232,-112.736,208.589,-90.8867,-268.921,730.667,1028.23,998.017,2765.4,770.565,4451.74,621.469
1329,44.1361,37.4589,93.3901,-54.4123,-96.3674,-114.409,209.415,-88.9691,-269.979,730.277,1027.65,998.613,2765.24,771.131,4451.67,621.934
1330,41.3506,40.5167,94.8785,-51.7743,-94.3831,-116.048,210.223,-87.044,-271.036,729.884,1027.07,999.21,2765.09,771.697,4451.61,622.399
1331,38.3541,43.3677,96.2924,-49.0956,-92.3708,-117.652,211.014,-85.1117,-272.093,729.491,1026.48,999.805,2764.93,772.263,4451.54,622.864
1332,35.1618,45.9974,97.6307,-46.3785,-90.3312,-119.221,211.787,-83.1721,-273.149,729.095,1025.9,1000.4,2764.77,772.829,4451.48,623.329
1333,31.7901,48.3923,98.8925,-43.625,-88.2649,-120.756,212.542,-81.2256,-274.205,728.698,1025.32,1001,2764.61,773.395,4451.41,623.794
1334,28.2563,50.5404,100.077,-40.8372,-86.1724,-122.254,213.28,-79.2722,-275.26,728.3,1024.74,1001.59,2764.45,773.96,4451.35,624.259
1335,24.5783,52.4307,101.182,-38.0174,-84.0544,-123.716,213.999,-77.3122,-276.314,727.9,1024.16,1002.19,2764.29,774.526,4451.28,624.724
1336,20.7749,54.0536,102.209,-35.1678,-81.9115,-125.142,214.701,-75.3456,-277.368,727.499,1023.57,1002.78,2764.13,775.092,4451.22,625.188
1337,16.8656,55.4008,103.155,-32.2906,-79.7444,-126.53,215.384,-73.3728,-278.421,727.096,1022.99,1003.37,2763.98,775.657,4451.15,625.653
1338,12.8703,56.4655,104.02,-29.388,-77.5536,-127.882,216.049,-71.3937,-279.474,726.691,1022.41,1003.97,2763.82,776.223,4451.08,626.118
1339,8.80932,57.2423,104.803,-26.4624,-75.3399,-129.195,216.697,-69.4087,-280.526,726.285,1021.82,1004.56,2763.66,776.788,4451.02,626.583
1340,4.70348,57.7274,105.505,-23.5161,-73.1039,-130.47,217.326,-67.4178,-281.578,725.878,1021.24,1005.15,2763.5,777.354,4450.95,627.048
1341,0.573668,57.9182,106.123,-20.5513,-70.8462,-131.706,217.936,-65.4212,-282.629,725.469,1020.65,1005.74,2763.34,777.92,4450.89,627.513
1342,-3.55907,57.8138,106.659,-17.5703,-68.5675,-132.903,218.528,-63.4191,-283.679,725.058,1020.07,1006.34,2763.18,778.485,4450.82,627.978
1343,-7.67368,57.4148,107.111,-14.5756,-66.2685,-134.061,219.102,-61.4117,-284.729,724.646,1019.48,1006.93,2763.02,779.05,4450.76,628.443
1344,-11.7492,56.7233,107.478,-11.5695,-63.9499,-135.179,219.658,-59.3992,-285.778,724.232,1018.9,1007.52,2762.86,779.616,4450.69,628.908
1345,-15.7648,55.7428,107.762,-8.55427,-61.6124,-136.258,220.195,-57.3816,-286.826,723.817,1018.31,1008.11,2762.7,780.181,4450.62,629.372
1346,-19.7002,54.4784,107.961,-5.53235,-59.2566,-137.295,220.713,-55.3592,-287.874,723.401,1017.72,1008.7,2762.54,780.747,4450.56,629.837
1347,-23.5352,52.9364,108.075,-2.50609,-56.8832,-138.293,221.213,-53.3322,-288.922,722.982,1017.14,1009.29,2762.38,781.312,4450.49,630.302
1348,-27.2503,51.1249,108.105,0.522141,-54.493,-139.249,221.695,-51.3007,-289.968,722.563,1016.55,1009.88,2762.22,781.877,4450.43,630.767
1349,-30.8266,49.0529,108.049,3.54996,-52.0867,-140.164,222.157,-49.2648,-291.014,722.142,1015.96,1010.47,2762.06,782.442,4450.36,631.232
1350,-34.246,46.7312,107.909,6.575,-49.6649,-141.037,222.601,-47.2248,-292.06,721.719,1015.37,1011.06,2761.9,783.008,4450.29,631.697
1351,-37.4909,44.1714,107.685,9.59489,-47.2284,-141.869,223.027,-45.1809,-293.105,721.295,1014.79,1011.65,2761.74,783.573,4450.23,632.161
1352,-40.545,41.3868,107.376,12.6073,-44.7778,-142.658,223.433,-43.1331,-294.149,720.869,1014.2,1012.24,2761.58,784.138,4450.16,632.626
1353,-43.3926,38.3914,106.983,15.6097,-42.3141,-143.405,223.821,-41.0818,-295.193,720.442,1013.61,1012.83,2761.42,784.703,4450.1,633.091
1354,-46.0192,35.2005,106.506,18.6,-39.8378,-144.11,224.19,-39.0269,-296.236,720.013,1013.02,1013.42,2761.25,785.268,4450.03,633.556
1355,-48.4115,31.8304,105.945,21.5757,-37.3496,-144.772,224.54,-36.9688,-297.278,719.583,1012.43,1014,2761.09,785.833,4449.96,634.021
1356,-50.5574,28.2982,105.301,24.5344,-34.8504,-145.391,224.871,-34.9076,-298.32,719.151,1011.84,1014.59,2760.93,786.398,4449.9,634.485
1357,-52.4457,24.622,104.575,27.4739,-32.3409,-145.967,225.184,-32.8434,-299.361,718.717,1011.25,1015.18,2760.77,786.963,4449.83,634.95
1358,-54.0671,20.8203,103.767,30.3919,-29.8218,-146.5,225.477,-30.7765,-300.402,718.283,1010.66,1015.76,2760.61,787.528,4449.76,635.415
1359,-55.4131,16.9127,102.878,33.2861,-27.2938,-146.989,225.752,-28.707,-301.442,717.846,1010.07,1016.35,2760.45,788.093,4449.7,635.88
1360,-56.477,12.9189,101.908,36.1542,-24.7578,-147.435,226.007,-26.635,-302.481,717.408,1009.48,1016.94,2760.29,788.658,4449.63,636.345
1361,-57.2532,8.85934,100.858,38.994,-22.2144,-147.837,226.243,-24.5609,-303.52,716.969,1008.89,1017.52,2760.12,789.223,4449.56,636.809
1362,-57.7379,4.75466,99.7293,41.8032,-19.6644,-148.195,226.461,-22.4846,-304.558,716.528,1008.29,1018.11,2759.96,789.787,4449.5,637.274
1363,-57.9285,0.625763,98.5223,44.5797,-17.1086,-148.509,226.659,-20.4065,-305.595,716.086,1007.7,1018.69,2759.8,790.352,4449.43,637.739
1364,-57.8241,-3.50632,97.2381,47.3213,-14.5477,-148.779,226.839,-18.3266,-306.632,715.642,1007.11,1019.28,2759.64,790.917,4449.36,638.203
1365,-57.4251,-7.62053,95.8777,50.0257,-11.9825,-149.005,226.999,-16.2453,-307.668,715.197,1006.52,1019.86,2759.48,791.482,4449.3,638.668
1366,-56.7335,-11.6959,94.4423,52.6911,-9.41379,-149.187,227.14,-14.1625,-308.703,714.75,1005.92,1020.45,2759.31,792.046,4449.23,639.133
1367,-55.7529,-15.7117,92.9329,55.3151,-6.84225,-149.325,227.262,-12.0786,-309.738,714.301,1005.33,1021.03,2759.15,792.611,4449.16,639.598
1368,-54.4882,-19.6475,91.3507,57.8958,-4.26868,-149.418,227.365,-9.99361,-310.772,713.852,1004.74,1021.61,2758.99,793.176,4449.1,640.062
1369,-52.9459,-23.4831,89.6969,60.4312,-1.69385,-149.467,227.449,-7.90781,-311.806,713.4,1004.14,1022.19,2758.83,793.74,4449.03,640.527
1370,-51.1337,-27.199,87.973,62.9193,0.881487,-149.472,227.514,-5.82134,-312.838,712.947,1003.55,1022.78,2758.66,794.305,4448.96,640.992
1371,-49.0608,-30.7763,86.1801,65.358,3.45656,-149.432,227.56,-3.73438,-313.87,712.493,1002.95,1023.36,2758.5,794.869,4448.9,641.456
1372,-46.7379,-34.1967,84.3198,67.7457,6.03061,-149.348,227.586,-1.64711,-314.902,712.037,1002.36,1023.94,2758.34,795.434,4448.83,641.921
1373,-44.1766,-37.4427,82.3934,70.0803,8.60287,-149.22,227.594,0.440298,-315.933,711.58,1001.76,1024.52,2758.17,795.998,4448.76,642.386
1374,-41.3901,-40.4978,80.4026,72.36,11.1726,-149.047,227.582,2.52767,-316.963,711.121,1001.16,1025.1,2758.01,796.563,4448.69,642.85
1375,-38.3925,-43.3464,78.3488,74.5831,13.739,-148.83,227.551,4.61484,-317.993,710.661,1000.57,1025.68,2757.85,797.127,4448.63,643.315
1376,-35.1991,-45.9738,76.2337,76.7478,16.3013,-148.569,227.501,6.70161,-319.021,710.199,999.971,1026.27,2757.68,797.691,4448.56,643.78
1377,-31.8261,-48.3667,74.0589,78.8525,18.8588,-148.264,227.432,8.78783,-320.05,709.736,999.374,1026.85,2757.52,798.256,4448.49,644.244
1378,-28.2907,-50.5129,71.8262,80.8955,21.4106,-147.915,227.344,10.8733,-321.077,709.271,998.777,1027.43,2757.36,798.82,4448.42,644.709
1379,-24.6109,-52.4012,69.5373,82.8751,23.9562,-147.522,227.236,12.9579,-322.104,708.805,998.179,1028,2757.19,799.384,4448.36,645.174
1380,-20.8055,-54.0221,67.194,84.79,26.4946,-147.085,227.11,15.0413,-323.13,708.337,997.581,1028.58,2757.03,799.948,4448.29,645.638
1381,-16.894,-55.3673,64.7981,86.6385,29.0251,-146.605,226.965,17.1236,-324.156,707.867,996.983,1029.16,2756.86,800.513,4448.22,646.103
1382,-12.8961,-56.4298,62.3515,88.4192,31.5471,-146.081,226.8,19.2043,-325.18,707.397,996.384,1029.74,2756.7,801.077,4448.15,646.567
1383,-8.83247,-57.2041,59.8561,90.1307,34.0596,-145.514,226.616,21.2835,-326.204,706.925,995.785,1030.32,2756.54,801.641,4448.09,647.032
1384,-4.7237,-57.6864,57.314,91.7718,36.5621,-144.903,226.414,23.3609,-327.228,706.451,995.186,1030.9,2756.37,802.205,4448.02,647.497
1385,-0.590809,-57.874,54.727,93.3411,39.0537,-144.25,226.192,25.4363,-328.251,705.976,994.586,1031.47,2756.21,802.769,4447.95,647.961
1386,3.5451,-57.766,52.0972,94.8374,41.5337,-143.553,225.952,27.5096,-329.273,705.499,993.986,1032.05,2756.04,803.333,4447.88,648.426
1387,7.6629,-57.3629,49.4266,96.2595,44.0014,-142.815,225.692,29.5805,-330.294,705.021,993.386,1032.63,2755.88,803.897,4447.81,648.89
1388,11.7416,-56.6667,46.7174,97.6064,46.4561,-142.033,225.413,31.649,-331.315,704.541,992.785,1033.2,2755.71,804.461,4447.75,649.355
1389,15.7602,-55.6809,43.9717,98.8769,48.8969,-141.21,225.116,33.7149,-332.335,704.06,992.184,1033.78,2755.55,805.025,4447.68,649.819
1390,19.6983,-54.4107,41.1916,100.07,51.3232,-140.344,224.799,35.7779,-333.354,703.577,991.583,1034.36,2755.38,805.589,4447.61,650.284
1391,23.5358,-52.8623,38.3793,101.185,53.7343,-139.437,224.464,37.8379,-334.372,703.093,990.981,1034.93,2755.22,806.152,4447.54,650.749
1392,27.2529,-51.0437,35.537,102.221,56.1294,-138.489,224.11,39.8947,-335.39,702.608,990.379,1035.51,2755.05,806.716,4447.47,651.213
1393,30.8307,-48.9643,32.667,103.177,58.5079,-137.499,223.737,41.9481,-336.408,702.121,989.777,1036.08,2754.89,807.28,4447.41,651.678
1394,34.251,-46.6345,29.7714,104.053,60.869,-136.469,223.345,43.9981,-337.424,701.632,989.174,1036.65,2754.72,807.844,4447.34,652.142
1395,37.4961,-44.0663,26.8525,104.847,63.212,-135.398,222.934,46.0443,-338.44,701.142,988.571,1037.23,2754.55,808.408,4447.27,652.607
1396,40.5495,-41.2729,23.9126,105.559,65.5362,-134.287,222.505,48.0867,-339.455,700.651,987.968,1037.8,2754.39,808.971,4447.2,653.071
1397,43.3957,-38.2684,20.9541,106.189,67.841,-133.136,222.057,50.1251,-340.469,700.158,987.364,1038.37,2754.22,809.535,4447.13,653.536
1398,46.0199,-35.0682,17.9792,106.735,70.1257,-131.945,221.59,52.1592,-341.483,699.663,986.76,1038.95,2754.06,810.098,4447.06,654
1399,48.4089,-31.6888,14.9902,107.199,72.3895,-130.715,221.105,54.189,-342.496,699.168,986.156,1039.52,2753.89,810.662,4447,654.465
1400,50.5503,-28.1474,11.9896,107.578,74.6318,-129.447,220.601,56.2142,-343.508,698.67,985.551,1040.09,2753.72,811.226,4446.93,654.929
1401,52.4333,-24.462,8.97955,107.874,76.852,-128.14,220.079,58.2347,-344.519,698.172,984.946,1040.66,2753.56,811.789,4446.86,655.394
1402,54.0482,-20.6515,5.9625,108.085,79.0493,-126.795,219.538,60.2503,-345.53,697.671,984.34,1041.24,2753.39,812.353,4446.79,655.858
1403,55.3868,-16.7355,2.9408,108.212,81.2231,-125.412,218.979,62.2608,-346.54,697.17,983.735,1041.81,2753.22,812.916,4446.72,656.322
1404,56.4422,-12.7339,-0.0831973,108.255,83.3729,-123.992,218.401,64.2661,-347.549,696.666,983.129,1042.38,2753.06,813.479,4446.65,656.787
1405,57.2091,-8.66723,-3.10713,108.213,85.4978,-122.535,217.805,66.2661,-348.558,696.162,982.522,1042.95,2752.89,814.043,4446.58,657.251
1406,57.6835,-4.55623,-6.12864,108.086,87.5974,-121.042,217.191,68.2604,-349.566,695.656,981.916,1043.52,2752.72,814.606,4446.52,657.716
1407,57.8631,-0.421941,-9.14537,107.875,89.671,-119.513,216.559,70.249,-350.573,695.148,981.309,1044.09,2752.56,815.169,4446.45,658.18
1408,57.7469,3.71451,-12.155,107.58,91.7179,-117.948,215.908,72.2318,-351.579,694.639,980.701,1044.66,2752.39,815.733,4446.38,658.645
1409,57.3355,7.83197,-15.1551,107.201,93.7376,-116.349,215.239,74.2084,-352.585,694.128,980.094,1045.23,2752.22,816.296,4446.31,659.109
1410,56.6312,11.9094,-18.1433,106.738,95.7294,-114.715,214.552,76.1789,-353.59,693.617,979.486,1045.79,2752.06,816.859,4446.24,659.573
1411,55.6375,15.926,-21.1174,106.192,97.6928,-113.046,213.847,78.1429,-354.594,693.103,978.877,1046.36,2751.89,817.422,4446.17,660.038
1412,54.3595,19.8612,-24.0751,105.563,99.6272,-111.344,213.125,80.1004,-355.597,692.588,978.269,1046.93,2751.72,817.985,4446.1,660.502
1413,52.8038,23.695,-27.0139,104.851,101.532,-109.609,212.384,82.0512,-356.6,692.072,977.66,1047.5,2751.55,818.548,4446.03,660.967
1414,50.9784,27.4077,-29.9316,104.058,103.407,-107.842,211.625,83.9951,-357.602,691.554,977.05,1048.06,2751.38,819.111,4445.96,661.431
1415,48.8926,30.9804,-32.826,103.183,105.251,-106.042,210.849,85.9319,-358.603,691.035,976.441,1048.63,2751.22,819.674,4445.89,661.895
1416,46.5571,34.395,-35.6948,102.228,107.063,-104.211,210.055,87.8615,-359.603,690.514,975.831,1049.2,2751.05,820.237,4445.82,662.36
1417,43.9839,37.6339,-38.5358,101.194,108.844,-102.349,209.243,89.7838,-360.603,689.992,975.22,1049.76,2750.88,820.8,4445.76,662.824
1418,41.1861,40.6807,-41.3466,100.08,110.593,-100.457,208.414,91.6985,-361.602,689.469,974.61,1050.33,2750.71,821.363,4445.69,663.288
1419,38.1781,43.5198,-44.1252,98.8881,112.308,-98.5347,207.567,93.6055,-362.6,688.944,973.999,1050.9,2750.54,821.926,4445.62,663.753
1420,34.9753,46.1368,-46.8694,97.6192,113.991,-96.5832,206.703,95.5047,-363.597,688.417,973.387,1051.46,2750.37,822.489,4445.55,664.217
1421,31.5939,48.5183,-49.577,96.2741,115.639,-94.603,205.822,97.3958,-364.594,687.889,972.776,1052.03,2750.21,823.052,4445.48,664.681
1422,28.0514,50.6524,-52.246,94.8539,117.253,-92.5947,204.923,99.2788,-365.589,687.36,972.164,1052.59,2750.04,823.615,4445.41,665.146
1423,24.3657,52.5279,-54.8741,93.3597,118.832,-90.5588,204.007,101.153,-366.584,686.829,971.552,1053.15,2749.87,824.177,4445.34,665.61
1424,20.5558,54.1356,-57.4595,91.7926,120.376,-88.4961,203.074,103.02,-367.579,686.297,970.939,1053.72,2749.7,824.74,4445.27,666.074
1425,16.641,55.4672,-60.0001,90.154,121.884,-86.4071,202.124,104.877,-368.572,685.763,970.326,1054.28,2749.53,825.303,4445.2,666.539
1426,12.6413,56.5159,-62.4938,88.445,123.356,-84.2924,201.157,106.726,-369.565,685.228,969.713,1054.84,2749.36,825.866,4445.13,667.003
1427,8.57725,57.2765,-64.9388,86.6671,124.792,-82.1527,200.173,108.566,-370.557,684.692,969.099,1055.41,2749.19,826.428,4445.06,667.467
1428,4.46943,57.7451,-67.3332,84.8216,126.19,-79.9886,199.172,110.396,-371.548,684.154,968.485,1055.97,2749.02,826.991,4444.99,667.931
1429,0.338822,57.9193,-69.675,82.9099,127.551,-77.8007,198.155,112.218,-372.539,683.614,967.871,1056.53,2748.85,827.553,4444.92,668.396
1430,-3.79351,57.7984,-71.9626,80.9335,128.874,-75.5897,197.121,114.03,-373.528,683.073,967.256,1057.09,2748.68,828.116,4444.85,668.86
1431,-7.90652,57.3829,-74.1939,78.8941,130.158,-73.3562,196.07,115.832,-374.517,682.531,966.641,1057.65,2748.51,828.678,4444.78,669.324
1432,-11.9792,56.6751,-76.3675,76.7931,131.404,-71.101,195.003,117.625,-375.505,681.987,966.026,1058.21,2748.34,829.241,4444.71,669.788
1433,-15.9909,55.6785,-78.4814,74.6322,132.611,-68.8246,193.92,119.408,-376.492,681.442,965.411,1058.77,2748.17,829.803,4444.64,670.253
1434,-19.9212,54.3982,-80.5342,72.4131,133.779,-66.5278,192.82,121.18,-377.479,680.896,964.795,1059.33,2748,830.365,4444.57,670.717
1435,-23.7499,52.8409,-82.5242,70.1375,134.907,-64.2112,191.704,122.943,-378.464,680.348,964.179,1059.89,2747.83,830.928,4444.5,671.181
1436,-27.4577,51.0145,-84.4498,67.8073,135.994,-61.8755,190.572,124.695,-379.449,679.798,963.562,1060.45,2747.66,831.49,4444.43,671.645
1437,-31.0257,48.9282,-86.3095,65.4242,137.042,-59.5215,189.424,126.437,-380.433,679.247,962.945,1061.01,2747.49,832.052,4444.36,672.11
1438,-34.4357,46.5928,-88.1019,62.99,138.048,-57.1498,188.26,128.169,-381.417,678.695,962.328,1061.57,2747.32,832.615,4444.29,672.574
1439,-37.6703,44.0202,-89.8257,60.5068,139.014,-54.7611,187.081,129.889,-382.399,678.141,961.71,1062.13,2747.15,833.177,4444.22,673.038
1440,-40.7131,41.2234,-91.4794,57.9763,139.938,-52.3562,185.886,131.599,-383.381,677.586,961.093,1062.69,2746.98,833.739,4444.15,673.502
